Date,Ozone,Status,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,Sulphur dioxide,Status,Sulphur dioxide,Status
20/06/1998,69,V ugm-3,1,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
21/06/1998,74,V ugm-3,0,V ugm-3,8,V ugm-3,8,V ugm-3,No data,,1,V ugm-3
22/06/1998,47,V ugm-3,0,V ugm-3,8,V ugm-3,8,V ugm-3,No data,,1,V ugm-3
23/06/1998,31,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,1,V ugm-3
24/06/1998,49,V ugm-3,0,V ugm-3,10,V ugm-3,10,V ugm-3,No data,,1,V ugm-3
25/06/1998,41,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,1,V ugm-3
26/06/1998,45,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,1,V ugm-3
27/06/1998,47,V ugm-3,0,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,0,V ugm-3
28/06/1998,39,V ugm-3,1,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
29/06/1998,34,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
30/06/1998,37,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,5,V ugm-3
01/07/1998,51,V ugm-3,1,V ugm-3,4,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
02/07/1998,53,V ugm-3,0,V ugm-3,2,V ugm-3,2,V ugm-3,No data,,1,V ugm-3
03/07/1998,48,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,9,V ugm-3
04/07/1998,36,V ugm-3,1,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,7,V ugm-3
05/07/1998,34,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
06/07/1998,32,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,2,V ugm-3
07/07/1998,42,V ugm-3,1,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,4,V ugm-3
08/07/1998,36,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,4,V ugm-3
09/07/1998,31,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,4,V ugm-3
10/07/1998,49,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,10,V ugm-3
11/07/1998,41,V ugm-3,0,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
12/07/1998,27,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,1,V ugm-3
13/07/1998,46,V ugm-3,0,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
14/07/1998,40,V ugm-3,0,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
15/07/1998,40,V ugm-3,0,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
16/07/1998,36,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,5,V ugm-3
17/07/1998,32,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,1,V ugm-3
18/07/1998,45,V ugm-3,1,V ugm-3,4,V ugm-3,5,V ugm-3,No data,,1,V ugm-3
19/07/1998,44,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
20/07/1998,42,V ugm-3,2,V ugm-3,13,V ugm-3,16,V ugm-3,No data,,2,V ugm-3
21/07/1998,47,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
22/07/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
23/07/1998,43,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,3,V ugm-3
24/07/1998,46,V ugm-3,1,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,3,V ugm-3
25/07/1998,50,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,2,V ugm-3
26/07/1998,55,V ugm-3,1,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,2,V ugm-3
27/07/1998,44,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,1,V ugm-3
28/07/1998,35,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
29/07/1998,33,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,1,V ugm-3
30/07/1998,36,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,1,V ugm-3
31/07/1998,37,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,1,V ugm-3
01/08/1998,39,V ugm-3,2,V ugm-3,9,V ugm-3,13,V ugm-3,No data,,1,V ugm-3
02/08/1998,42,V ugm-3,1,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
03/08/1998,33,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,2,V ugm-3
04/08/1998,40,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
05/08/1998,39,V ugm-3,2,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,3,V ugm-3
06/08/1998,47,V ugm-3,2,V ugm-3,14,V ugm-3,17,V ugm-3,No data,,5,V ugm-3
07/08/1998,45,V ugm-3,3,V ugm-3,15,V ugm-3,19,V ugm-3,No data,,4,V ugm-3
08/08/1998,54,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,4,V ugm-3
09/08/1998,64,V ugm-3,1,V ugm-3,4,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
10/08/1998,82,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,5,V ugm-3
11/08/1998,69,V ugm-3,1,V ugm-3,16,V ugm-3,18,V ugm-3,No data,,7,V ugm-3
12/08/1998,45,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,2,V ugm-3
13/08/1998,48,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
14/08/1998,54,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,3,V ugm-3
15/08/1998,45,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,4,V ugm-3
16/08/1998,51,V ugm-3,3,V ugm-3,13,V ugm-3,17,V ugm-3,No data,,3,V ugm-3
17/08/1998,45,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
18/08/1998,41,V ugm-3,2,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,8,V ugm-3
19/08/1998,52,V ugm-3,5,V ugm-3,21,V ugm-3,28,V ugm-3,No data,,5,V ugm-3
20/08/1998,42,V ugm-3,1,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,4,V ugm-3
21/08/1998,50,V ugm-3,1,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
22/08/1998,48,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,2,V ugm-3
23/08/1998,33,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
24/08/1998,40,V ugm-3,3,V ugm-3,10,V ugm-3,15,V ugm-3,No data,,3,V ugm-3
25/08/1998,41,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,No data,,7,V ugm-3
26/08/1998,41,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,2,V ugm-3
27/08/1998,44,V ugm-3,2,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,7,V ugm-3
28/08/1998,41,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,8,V ugm-3
29/08/1998,26,V ugm-3,5,V ugm-3,16,V ugm-3,24,V ugm-3,No data,,12,V ugm-3
30/08/1998,38,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,2,V ugm-3
31/08/1998,61,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
01/09/1998,42,V ugm-3,2,V ugm-3,31,V ugm-3,34,V ugm-3,No data,,5,V ugm-3
02/09/1998,44,V ugm-3,5,V ugm-3,19,V ugm-3,27,V ugm-3,No data,,6,V ugm-3
03/09/1998,54,V ugm-3,1,V ugm-3,18,V ugm-3,20,V ugm-3,No data,,11,V ugm-3
04/09/1998,37,V ugm-3,10,V ugm-3,21,V ugm-3,36,V ugm-3,No data,,5,V ugm-3
05/09/1998,46,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,2,V ugm-3
06/09/1998,50,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,3,V ugm-3
07/09/1998,50,V ugm-3,1,V ugm-3,17,V ugm-3,18,V ugm-3,No data,,1,V ugm-3
08/09/1998,51,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,1,V ugm-3
09/09/1998,44,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,1,V ugm-3
10/09/1998,51,V ugm-3,0,V ugm-3,9,V ugm-3,9,V ugm-3,No data,,1,V ugm-3
11/09/1998,46,V ugm-3,0,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
12/09/1998,46,V ugm-3,0,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
13/09/1998,48,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
14/09/1998,49,V ugm-3,1,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,3,V ugm-3
15/09/1998,38,V ugm-3,2,V ugm-3,14,V ugm-3,16,V ugm-3,No data,,2,V ugm-3
16/09/1998,54,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,1,V ugm-3
17/09/1998,28,V ugm-3,4,V ugm-3,16,V ugm-3,22,V ugm-3,No data,,11,V ugm-3
18/09/1998,13,V ugm-3,12,V ugm-3,30,V ugm-3,48,V ugm-3,No data,,4,V ugm-3
19/09/1998,23,V ugm-3,2,V ugm-3,15,V ugm-3,18,V ugm-3,No data,,2,V ugm-3
20/09/1998,38,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,2,V ugm-3
21/09/1998,54,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
22/09/1998,55,V ugm-3,1,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
23/09/1998,38,V ugm-3,3,V ugm-3,20,V ugm-3,25,V ugm-3,No data,,4,V ugm-3
24/09/1998,36,V ugm-3,3,V ugm-3,21,V ugm-3,26,V ugm-3,No data,,7,V ugm-3
25/09/1998,29,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
26/09/1998,44,V ugm-3,2,V ugm-3,17,V ugm-3,19,V ugm-3,No data,,4,V ugm-3
27/09/1998,15,V ugm-3,3,V ugm-3,18,V ugm-3,23,V ugm-3,No data,,1,V ugm-3
28/09/1998,16,V ugm-3,4,V ugm-3,22,V ugm-3,27,V ugm-3,No data,,4,V ugm-3
29/09/1998,26,V ugm-3,2,V ugm-3,22,V ugm-3,25,V ugm-3,No data,,8,V ugm-3
30/09/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
01/10/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
02/10/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
03/10/1998,29,V ugm-3,0,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
04/10/1998,34,V ugm-3,0,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
05/10/1998,32,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
06/10/1998,56,V ugm-3,0,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
07/10/1998,59,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,1,V ugm-3
08/10/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
09/10/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
10/10/1998,36,V ugm-3,1,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
11/10/1998,48,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
12/10/1998,44,V ugm-3,5,V ugm-3,12,V ugm-3,19,V ugm-3,No data,,5,V ugm-3
13/10/1998,24,V ugm-3,4,V ugm-3,21,V ugm-3,28,V ugm-3,No data,,4,V ugm-3
14/10/1998,38,V ugm-3,4,V ugm-3,11,V ugm-3,17,V ugm-3,No data,,3,V ugm-3
15/10/1998,27,V ugm-3,7,V ugm-3,16,V ugm-3,27,V ugm-3,No data,,5,V ugm-3
16/10/1998,18,V ugm-3,12,V ugm-3,19,V ugm-3,37,V ugm-3,No data,,4,V ugm-3
17/10/1998,52,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,4,V ugm-3
18/10/1998,30,V ugm-3,5,V ugm-3,18,V ugm-3,26,V ugm-3,No data,,5,V ugm-3
19/10/1998,28,V ugm-3,4,V ugm-3,22,V ugm-3,28,V ugm-3,No data,,5,V ugm-3
20/10/1998,36,V ugm-3,3,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,5,V ugm-3
21/10/1998,53,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
22/10/1998,50,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,1,V ugm-3
23/10/1998,48,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,2,V ugm-3
24/10/1998,43,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,3,V ugm-3
25/10/1998,65,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
26/10/1998,38,V ugm-3,2,V ugm-3,15,V ugm-3,18,V ugm-3,No data,,4,V ugm-3
27/10/1998,49,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,4,V ugm-3
28/10/1998,63,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
29/10/1998,54,V ugm-3,0,V ugm-3,8,V ugm-3,8,V ugm-3,No data,,3,V ugm-3
30/10/1998,46,V ugm-3,2,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,6,V ugm-3
31/10/1998,27,V ugm-3,2,V ugm-3,19,V ugm-3,23,V ugm-3,No data,,4,V ugm-3
01/11/1998,30,V ugm-3,2,V ugm-3,13,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
02/11/1998,28,V ugm-3,1,V ugm-3,22,V ugm-3,24,V ugm-3,No data,,2,V ugm-3
03/11/1998,35,V ugm-3,2,V ugm-3,14,V ugm-3,18,V ugm-3,No data,,4,V ugm-3
04/11/1998,18,V ugm-3,8,V ugm-3,24,V ugm-3,37,V ugm-3,No data,,19,V ugm-3
05/11/1998,38,V ugm-3,3,V ugm-3,20,V ugm-3,24,V ugm-3,No data,,6,V ugm-3
06/11/1998,36,V ugm-3,12,V ugm-3,18,V ugm-3,36,V ugm-3,No data,,5,V ugm-3
07/11/1998,22,V ugm-3,19,V ugm-3,32,V ugm-3,60,V ugm-3,No data,,4,V ugm-3
08/11/1998,33,V ugm-3,1,V ugm-3,20,V ugm-3,21,V ugm-3,No data,,3,V ugm-3
09/11/1998,44,V ugm-3,0,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,2,V ugm-3
10/11/1998,42,V ugm-3,1,V ugm-3,17,V ugm-3,19,V ugm-3,No data,,6,V ugm-3
11/11/1998,20,V ugm-3,7,V ugm-3,32,V ugm-3,43,V ugm-3,No data,,7,V ugm-3
12/11/1998,52,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,3,V ugm-3
13/11/1998,29,V ugm-3,11,V ugm-3,23,V ugm-3,39,V ugm-3,No data,,3,V ugm-3
14/11/1998,25,V ugm-3,11,V ugm-3,22,V ugm-3,38,V ugm-3,No data,,3,V ugm-3
15/11/1998,34,V ugm-3,1,V ugm-3,10,V ugm-3,10,V ugm-3,No data,,10,V ugm-3
16/11/1998,29,V ugm-3,4,V ugm-3,20,V ugm-3,26,V ugm-3,No data,,8,V ugm-3
17/11/1998,4,V ugm-3,34,V ugm-3,31,V ugm-3,83,V ugm-3,No data,,2,V ugm-3
18/11/1998,2,V ugm-3,90,V ugm-3,38,V ugm-3,175,V ugm-3,No data,,8,V ugm-3
19/11/1998,2,V ugm-3,102,V ugm-3,45,V ugm-3,201,V ugm-3,No data,,7,V ugm-3
20/11/1998,10,V ugm-3,12,V ugm-3,37,V ugm-3,55,V ugm-3,No data,,7,V ugm-3
21/11/1998,20,V ugm-3,3,V ugm-3,34,V ugm-3,39,V ugm-3,No data,,8,V ugm-3
22/11/1998,29,V ugm-3,1,V ugm-3,22,V ugm-3,24,V ugm-3,No data,,9,V ugm-3
23/11/1998,12,V ugm-3,12,V ugm-3,29,V ugm-3,48,V ugm-3,No data,,8,V ugm-3
24/11/1998,3,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,9,V ugm-3
25/11/1998,10,V ugm-3,14,V ugm-3,38,V ugm-3,59,V ugm-3,No data,,30,V ugm-3
26/11/1998,15,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3
27/11/1998,8,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3
28/11/1998,24,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
29/11/1998,28,V ugm-3,1,V ugm-3,19,V ugm-3,20,V ugm-3,No data,,4,V ugm-3
30/11/1998,16,V ugm-3,3,V ugm-3,21,V ugm-3,26,V ugm-3,No data,,4,V ugm-3
01/12/1998,20,V ugm-3,5,V ugm-3,18,V ugm-3,25,V ugm-3,No data,,5,V ugm-3
02/12/1998,32,V ugm-3,3,V ugm-3,11,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
03/12/1998,20,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
04/12/1998,32,V ugm-3,6,V ugm-3,23,V ugm-3,32,V ugm-3,No data,,14,V ugm-3
05/12/1998,28,V ugm-3,3,V ugm-3,23,V ugm-3,26,V ugm-3,No data,,21,V ugm-3
06/12/1998,24,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,22,V ugm-3
07/12/1998,3,V ugm-3,57,V ugm-3,45,V ugm-3,132,V ugm-3,No data,,9,V ugm-3
08/12/1998,9,V ugm-3,8,V ugm-3,39,V ugm-3,52,V ugm-3,No data,,6,V ugm-3
09/12/1998,4,V ugm-3,21,V ugm-3,35,V ugm-3,68,V ugm-3,No data,,2,V ugm-3
10/12/1998,15,V ugm-3,15,V ugm-3,35,V ugm-3,58,V ugm-3,No data,,5,V ugm-3
11/12/1998,9,V ugm-3,16,V ugm-3,37,V ugm-3,61,V ugm-3,No data,,4,V ugm-3
12/12/1998,42,V ugm-3,1,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,1,V ugm-3
13/12/1998,51,V ugm-3,0,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,1,V ugm-3
14/12/1998,46,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,1,V ugm-3
15/12/1998,30,V ugm-3,2,V ugm-3,19,V ugm-3,23,V ugm-3,No data,,2,V ugm-3
16/12/1998,24,V ugm-3,5,V ugm-3,31,V ugm-3,39,V ugm-3,No data,,2,V ugm-3
17/12/1998,21,V ugm-3,3,V ugm-3,28,V ugm-3,33,V ugm-3,No data,,2,V ugm-3
18/12/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
19/12/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
20/12/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
21/12/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
22/12/1998,9,V ugm-3,31,V ugm-3,40,V ugm-3,88,V ugm-3,No data,,5,V ugm-3
23/12/1998,31,V ugm-3,3,V ugm-3,28,V ugm-3,33,V ugm-3,No data,,2,V ugm-3
24/12/1998,29,V ugm-3,3,V ugm-3,26,V ugm-3,32,V ugm-3,No data,,3,V ugm-3
25/12/1998,63,V ugm-3,0,V ugm-3,3,V ugm-3,3,V ugm-3,No data,,1,V ugm-3
26/12/1998,61,V ugm-3,0,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
27/12/1998,57,V ugm-3,0,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,2,V ugm-3
28/12/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
29/12/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
30/12/1998,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
31/12/1998,44,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
01/01/1999,45,V ugm-3,1,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,2,V ugm-3
02/01/1999,63,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,1,V ugm-3
03/01/1999,59,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
04/01/1999,53,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
05/01/1999,42,V ugm-3,1,V ugm-3,17,V ugm-3,18,V ugm-3,No data,,2,V ugm-3
06/01/1999,42,V ugm-3,2,V ugm-3,17,V ugm-3,20,V ugm-3,No data,,7,V ugm-3
07/01/1999,41,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,3,V ugm-3
08/01/1999,38,V ugm-3,3,V ugm-3,15,V ugm-3,20,V ugm-3,No data,,3,V ugm-3
09/01/1999,35,V ugm-3,0,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,3,V ugm-3
10/01/1999,36,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,2,V ugm-3
11/01/1999,25,V ugm-3,7,V ugm-3,24,V ugm-3,34,V ugm-3,No data,,4,V ugm-3
12/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
13/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
14/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
15/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
16/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
17/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
18/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
19/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
20/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
21/01/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
22/01/1999,4,V ugm-3,76,V ugm-3,39,V ugm-3,155,V ugm-3,No data,,7,V ugm-3
23/01/1999,19,V ugm-3,50,V ugm-3,39,V ugm-3,116,V ugm-3,No data,,6,V ugm-3
24/01/1999,39,V ugm-3,1,V ugm-3,16,V ugm-3,18,V ugm-3,No data,,2,V ugm-3
25/01/1999,61,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,1,V ugm-3
26/01/1999,51,V ugm-3,1,V ugm-3,17,V ugm-3,18,V ugm-3,No data,,11,V ugm-3
27/01/1999,42,V ugm-3,3,V ugm-3,20,V ugm-3,25,V ugm-3,No data,,11,V ugm-3
28/01/1999,50,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,13,V ugm-3
29/01/1999,26,V ugm-3,4,V ugm-3,20,V ugm-3,25,V ugm-3,No data,,5,V ugm-3
30/01/1999,11,V ugm-3,5,V ugm-3,32,V ugm-3,39,V ugm-3,No data,,6,V ugm-3
31/01/1999,4,V ugm-3,16,V ugm-3,34,V ugm-3,58,V ugm-3,No data,,9,V ugm-3
01/02/1999,4,V ugm-3,16,V ugm-3,32,V ugm-3,56,V ugm-3,No data,,12,V ugm-3
02/02/1999,13,V ugm-3,16,V ugm-3,30,V ugm-3,54,V ugm-3,No data,,6,V ugm-3
03/02/1999,34,V ugm-3,2,V ugm-3,22,V ugm-3,25,V ugm-3,No data,,4,V ugm-3
04/02/1999,60,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
05/02/1999,67,V ugm-3,0,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
06/02/1999,56,V ugm-3,0,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,4,V ugm-3
07/02/1999,58,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,8,V ugm-3
08/02/1999,35,V ugm-3,3,V ugm-3,22,V ugm-3,26,V ugm-3,No data,,8,V ugm-3
09/02/1999,45,V ugm-3,3,V ugm-3,18,V ugm-3,22,V ugm-3,No data,,17,V ugm-3
10/02/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
11/02/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
12/02/1999,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
13/02/1999,23,V ugm-3,5,V ugm-3,41,V ugm-3,49,V ugm-3,No data,,11,V ugm-3
14/02/1999,22,V ugm-3,6,V ugm-3,37,V ugm-3,47,V ugm-3,No data,,5,V ugm-3
15/02/1999,35,V ugm-3,9,V ugm-3,20,V ugm-3,34,V ugm-3,No data,,5,V ugm-3
16/02/1999,68,V ugm-3,0,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,3,V ugm-3
17/02/1999,50,V ugm-3,2,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,4,V ugm-3
18/02/1999,40,V ugm-3,0,V ugm-3,12,V ugm-3,12,V ugm-3,No data,,3,V ugm-3
19/02/1999,44,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,4,V ugm-3
